depth,phase,label,n_per_pass,ms_per_token,us_each
32000,tg,attn.attn.split,12.0,2.9446,245.4
32000,tg,moe.down,48.0,2.5412,52.9
32000,tg,dn.out,36.0,2.5010,69.5
32000,tg,head.head,1.0,2.3702,2370.3
32000,tg,hc.cn,94.0,2.3296,24.8
32000,tg,hc.up,97.0,1.7982,18.5
32000,tg,attn.qkv,12.0,1.5283,127.4
32000,tg,hc.down,97.0,1.3567,14.0
32000,tg,dn.scan,36.0,1.1783,32.7
32000,tg,move,196.0,1.1167,5.7
32000,tg,moe.shexp.up,48.0,0.7531,15.7
32000,tg,moe.router,48.0,0.7355,15.3
32000,tg,attn.select,12.0,0.6624,55.2
32000,tg,attn.out,12.0,0.6328,52.7
32000,tg,moe.shexp.down,48.0,0.4735,9.9
32000,tg,attn.score,12.0,0.3710,30.9
32000,tg,ple.kv,1.0,0.3095,309.6
32000,tg,moe.route,48.0,0.2928,6.1
32000,tg,dn.conv,36.0,0.1936,5.4
32000,tg,moe.combine,48.0,0.1526,3.2
32000,tg,moe.perm.up,48.0,0.1477,3.1
32000,tg,dn.norm,36.0,0.1326,3.7
32000,tg,hc.down_reduce,97.0,0.1273,1.3
32000,tg,attn.pack,12.0,0.0940,7.8
32000,tg,attn.attn.combine,12.0,0.0755,6.3
32000,tg,moe.router.sum,48.0,0.0700,1.5
32000,tg,dn.out.sum,36.0,0.0653,1.8
32000,tg,dn.qkv.sum,36.0,0.0640,1.8
32000,tg,attn.expand,12.0,0.0576,4.8
32000,tg,attn.idx,12.0,0.0521,4.3
32000,tg,dn.hist,36.0,0.0473,1.3
32000,tg,hc.norm,3.0,0.0283,9.4
32000,tg,attn.out.sum,12.0,0.0219,1.8
32000,tg,attn.qkv.sum,12.0,0.0211,1.8
32000,tg,ple.gate,1.0,0.0201,20.2
32000,tg,hc.combine,2.0,0.0119,6.0
32000,tg,ple.conv,1.0,0.0040,4.1
32000,tg,ple.hist,1.0,0.0011,1.2
64000,pp,attn.attn,12.0,0.4725,80641.9
64000,pp,moe.up,48.0,0.2720,11606.1
64000,pp,moe.down,48.0,0.1288,5495.0
64000,pp,attn.select,12.0,0.1131,19296.9
64000,pp,dn.qkv,36.0,0.0754,4292.2
64000,pp,hc.cn,94.0,0.0581,1265.7
64000,pp,attn.expand,12.0,0.0459,7833.3
64000,pp,attn.score,12.0,0.0393,6710.5
64000,pp,hc.up,97.0,0.0343,724.4
64000,pp,dn.scan,36.0,0.0298,1695.4
64000,pp,moe.combine,48.0,0.0279,1190.6
64000,pp,dn.out,36.0,0.0279,1584.9
64000,pp,hc.down,97.0,0.0265,559.1
64000,pp,attn.qkv,12.0,0.0224,3815.9
64000,pp,move,196.0,0.0158,165.2
64000,pp,dn.conv,36.0,0.0133,758.9
64000,pp,moe.shexp.up,48.0,0.0122,520.4
64000,pp,dn.norm,36.0,0.0103,584.0
64000,pp,attn.out,12.0,0.0094,1603.8
64000,pp,moe.shexp.down,48.0,0.0058,248.9
64000,pp,moe.router,48.0,0.0040,169.7
64000,pp,attn.pack,12.0,0.0031,524.6
64000,pp,ple.kv,1.0,0.0018,3766.8
64000,pp,moe.perm.up,48.0,0.0015,62.1
64000,pp,hc.combine,2.0,0.0013,1369.2
64000,pp,head.head,1.0,0.0012,2491.3
64000,pp,moe.route,48.0,0.0012,51.2
64000,pp,hc.norm,3.0,0.0010,669.8
64000,pp,ple.gate,1.0,0.0009,1808.0
64000,pp,ple.conv,1.0,0.0007,1524.5
64000,pp,attn.blocks,12.0,0.0005,88.5
64000,pp,attn.idx,12.0,0.0002,40.7
64000,pp,dn.hist,36.0,0.0001,4.1
64000,pp,ple.hist,1.0,0.0000,2.3
64000,pp,hc.down_reduce,1.0,0.0000,1.3
64000,tg,moe.up,48.0,5.5713,116.1
64000,tg,dn.qkv,36.0,4.6046,127.9
64000,tg,attn.attn.split,12.0,3.2445,270.4
64000,tg,dn.out,36.0,2.6284,73.0
64000,tg,moe.down,48.0,2.6236,54.7
64000,tg,head.head,1.0,2.3868,2386.8
64000,tg,hc.cn,94.0,2.3534,25.0
64000,tg,hc.up,97.0,1.8545,19.1
64000,tg,attn.qkv,12.0,1.5546,129.6
64000,tg,hc.down,97.0,1.4183,14.6
64000,tg,dn.scan,36.0,1.2326,34.2
64000,tg,attn.select,12.0,1.1790,98.3
64000,tg,move,196.0,1.1489,5.9
64000,tg,moe.router,48.0,0.7686,16.0
64000,tg,moe.shexp.up,48.0,0.7628,15.9
64000,tg,attn.out,12.0,0.6939,57.8
64000,tg,attn.score,12.0,0.6012,50.1
64000,tg,moe.shexp.down,48.0,0.4824,10.1
64000,tg,moe.route,48.0,0.2909,6.1
64000,tg,ple.kv,1.0,0.2845,284.6
64000,tg,dn.conv,36.0,0.2005,5.6
64000,tg,moe.combine,48.0,0.1524,3.2
64000,tg,moe.perm.up,48.0,0.1467,3.1
64000,tg,dn.norm,36.0,0.1394,3.9
64000,tg,hc.down_reduce,97.0,0.1308,1.3
64000,tg,attn.pack,12.0,0.0948,7.9
64000,tg,attn.expand,12.0,0.0736,6.1
64000,tg,moe.router.sum,48.0,0.0706,1.5
64000,tg,attn.attn.combine,12.0,0.0688,5.7
64000,tg,dn.qkv.sum,36.0,0.0681,1.9
64000,tg,dn.out.sum,36.0,0.0680,1.9
64000,tg,attn.idx,12.0,0.0524,4.4
64000,tg,dn.hist,36.0,0.0475,1.3
64000,tg,hc.norm,3.0,0.0306,10.2
64000,tg,attn.out.sum,12.0,0.0231,1.9
64000,tg,attn.qkv.sum,12.0,0.0216,1.8
64000,tg,ple.gate,1.0,0.0160,16.1
64000,tg,hc.combine,2.0,0.0103,5.2
64000,tg,ple.conv,1.0,0.0039,4.0
64000,tg,ple.hist,1.0,0.0011,1.2
96000,pp,attn.attn,12.0,0.8504,145131.2
96000,pp,moe.up,48.0,0.2772,11828.8
96000,pp,attn.select,12.0,0.1727,29476.0
96000,pp,moe.down,48.0,0.1316,5613.1
96000,pp,dn.qkv,36.0,0.0756,4299.4
96000,pp,hc.cn,94.0,0.0581,1266.1
96000,pp,attn.score,12.0,0.0578,9856.8
96000,pp,attn.expand,12.0,0.0484,8258.5
96000,pp,hc.up,97.0,0.0344,725.8
96000,pp,dn.scan,36.0,0.0298,1695.4
96000,pp,moe.combine,48.0,0.0280,1194.9
96000,pp,dn.out,36.0,0.0279,1588.6
96000,pp,hc.down,97.0,0.0268,565.6
96000,pp,attn.qkv,12.0,0.0224,3817.7
96000,pp,move,196.0,0.0158,164.9
96000,pp,dn.conv,36.0,0.0133,757.9
96000,pp,moe.shexp.up,48.0,0.0122,520.6
96000,pp,dn.norm,36.0,0.0103,584.0
96000,pp,attn.out,12.0,0.0094,1607.6
96000,pp,moe.shexp.down,48.0,0.0059,251.1
96000,pp,moe.router,48.0,0.0040,169.7
96000,pp,attn.pack,12.0,0.0031,525.1
96000,pp,ple.kv,1.0,0.0018,3713.0
96000,pp,moe.perm.up,48.0,0.0014,61.8
96000,pp,hc.combine,2.0,0.0013,1346.9
96000,pp,head.head,1.0,0.0012,2544.9
96000,pp,moe.route,48.0,0.0012,51.3
96000,pp,hc.norm,3.0,0.0010,659.7
96000,pp,ple.gate,1.0,0.0009,1812.5
96000,pp,attn.blocks,12.0,0.0008,128.2
96000,pp,ple.conv,1.0,0.0007,1534.3
96000,pp,attn.idx,12.0,0.0002,40.8
96000,pp,dn.hist,36.0,0.0001,4.1
96000,pp,ple.hist,1.0,0.0000,2.4
96000,pp,hc.down_reduce,1.0,0.0000,1.3
96000,tg,moe.up,48.0,5.3944,112.4
96000,tg,dn.qkv,36.0,4.4316,123.1
96000,tg,attn.attn.split,12.0,3.3994,283.3
96000,tg,dn.out,36.0,2.5419,70.6
96000,tg,moe.down,48.0,2.5364,52.8
96000,tg,head.head,1.0,2.3416,2341.7
96000,tg,hc.cn,94.0,2.3214,24.7
96000,tg,hc.up,97.0,1.8242,18.8
96000,tg,attn.select,12.0,1.6961,141.3
96000,tg,attn.qkv,12.0,1.5317,127.6
96000,tg,hc.down,97.0,1.3820,14.2
96000,tg,dn.scan,36.0,1.1969,33.2
96000,tg,move,196.0,1.1273,5.8
96000,tg,attn.score,12.0,0.8081,67.3
96000,tg,moe.shexp.up,48.0,0.7520,15.7
96000,tg,moe.router,48.0,0.7388,15.4
96000,tg,attn.out,12.0,0.6328,52.7
96000,tg,moe.shexp.down,48.0,0.4741,9.9
96000,tg,ple.kv,1.0,0.3241,324.2
96000,tg,moe.route,48.0,0.2851,5.9
96000,tg,dn.conv,36.0,0.1993,5.5
96000,tg,moe.combine,48.0,0.1501,3.1
96000,tg,moe.perm.up,48.0,0.1446,3.0
96000,tg,dn.norm,36.0,0.1364,3.8
96000,tg,hc.down_reduce,97.0,0.1304,1.3
96000,tg,attn.pack,12.0,0.0944,7.9
96000,tg,attn.expand,12.0,0.0880,7.3
96000,tg,attn.attn.combine,12.0,0.0699,5.8
96000,tg,moe.router.sum,48.0,0.0693,1.4
96000,tg,dn.qkv.sum,36.0,0.0670,1.9
96000,tg,dn.out.sum,36.0,0.0666,1.9
96000,tg,attn.idx,12.0,0.0522,4.4
96000,tg,dn.hist,36.0,0.0469,1.3
96000,tg,hc.norm,3.0,0.0362,12.1
96000,tg,attn.out.sum,12.0,0.0221,1.9
96000,tg,attn.qkv.sum,12.0,0.0215,1.8
96000,tg,ple.gate,1.0,0.0204,20.4
96000,tg,hc.combine,2.0,0.0101,5.1
96000,tg,ple.conv,1.0,0.0047,4.9
96000,tg,ple.hist,1.0,0.0015,1.6
128000,pp,attn.attn,12.0,0.9281,158389.1
128000,pp,moe.up,48.0,0.2770,11818.5
128000,pp,attn.select,12.0,0.2328,39728.7
128000,pp,moe.down,48.0,0.1312,5595.8
128000,pp,attn.score,12.0,0.0789,13459.5
128000,pp,dn.qkv,36.0,0.0756,4299.4
128000,pp,hc.cn,94.0,0.0582,1268.1
128000,pp,attn.expand,12.0,0.0514,8765.8
128000,pp,hc.up,97.0,0.0344,725.9
128000,pp,dn.scan,36.0,0.0298,1696.5
128000,pp,moe.combine,48.0,0.0280,1193.6
128000,pp,dn.out,36.0,0.0279,1590.0
128000,pp,hc.down,97.0,0.0268,566.7
128000,pp,attn.qkv,12.0,0.0224,3818.7
128000,pp,move,196.0,0.0158,165.3
128000,pp,dn.conv,36.0,0.0133,758.7
128000,pp,moe.shexp.up,48.0,0.0123,526.3
128000,pp,dn.norm,36.0,0.0103,585.3
128000,pp,attn.out,12.0,0.0094,1608.6
128000,pp,moe.shexp.down,48.0,0.0059,251.2
128000,pp,moe.router,48.0,0.0040,169.1
128000,pp,attn.pack,12.0,0.0031,523.6
128000,pp,ple.kv,1.0,0.0018,3777.7
128000,pp,moe.perm.up,48.0,0.0014,61.9
128000,pp,hc.combine,2.0,0.0013,1348.0
128000,pp,head.head,1.0,0.0012,2498.9
128000,pp,moe.route,48.0,0.0012,51.6
128000,pp,attn.blocks,12.0,0.0010,167.4
128000,pp,ple.gate,1.0,0.0009,1803.4
128000,pp,hc.norm,3.0,0.0008,541.7
128000,pp,ple.conv,1.0,0.0007,1524.8
128000,pp,attn.idx,12.0,0.0002,41.1
128000,pp,dn.hist,36.0,0.0001,4.1
128000,pp,ple.hist,1.0,0.0000,2.3
128000,pp,hc.down_reduce,1.0,0.0000,1.3
128000,tg,moe.up,48.0,5.5163,114.9
128000,tg,dn.qkv,36.0,4.3895,121.9
128000,tg,attn.attn.split,12.0,3.5036,292.0
128000,tg,moe.down,48.0,2.5330,52.8
128000,tg,dn.out,36.0,2.5141,69.8
128000,tg,head.head,1.0,2.3614,2361.4
128000,tg,hc.cn,94.0,2.3389,24.9
128000,tg,attn.select,12.0,2.2575,188.1
128000,tg,hc.up,97.0,1.8397,19.0
128000,tg,attn.qkv,12.0,1.5328,127.7
128000,tg,hc.down,97.0,1.3810,14.2
128000,tg,dn.scan,36.0,1.1871,33.0
128000,tg,move,196.0,1.1274,5.8
128000,tg,attn.score,12.0,0.9991,83.3
128000,tg,moe.shexp.up,48.0,0.7484,15.6
128000,tg,moe.router,48.0,0.7316,15.2
128000,tg,attn.out,12.0,0.6328,52.7
128000,tg,moe.shexp.down,48.0,0.4738,9.9
128000,tg,moe.route,48.0,0.3005,6.3
128000,tg,ple.kv,1.0,0.2701,270.2
128000,tg,dn.conv,36.0,0.1983,5.5
128000,tg,moe.perm.up,48.0,0.1507,3.1
128000,tg,moe.combine,48.0,0.1506,3.1
128000,tg,dn.norm,36.0,0.1356,3.8
128000,tg,hc.down_reduce,97.0,0.1320,1.4
128000,tg,attn.expand,12.0,0.1046,8.7
128000,tg,attn.pack,12.0,0.0950,7.9
128000,tg,moe.router.sum,48.0,0.0716,1.5
128000,tg,dn.out.sum,36.0,0.0675,1.9
128000,tg,attn.attn.combine,12.0,0.0671,5.6
128000,tg,dn.qkv.sum,36.0,0.0669,1.9
128000,tg,attn.idx,12.0,0.0525,4.4
128000,tg,dn.hist,36.0,0.0481,1.3
128000,tg,hc.norm,3.0,0.0387,12.9
128000,tg,attn.out.sum,12.0,0.0217,1.8
128000,tg,attn.qkv.sum,12.0,0.0211,1.8
128000,tg,ple.gate,1.0,0.0159,15.9
128000,tg,hc.combine,2.0,0.0111,5.6
128000,tg,ple.conv,1.0,0.0041,4.1
128000,tg,ple.hist,1.0,0.0011,1.2
